event_id,external_contact_id,campaign_external_id,event_type,channel,occurred_at_utc
EV-00028389,CT-008677,KAR-0015,complaint,email,2026-03-19T12:53:42.459618Z
EV-00025456,CT-008265,KAR-0018,open,sms,2026-03-18T14:44:43.792598Z
EV-00044783,CT-001571,KAR-0005,click,email,2026-03-16T11:26:04.159170Z
EV-00015623,CT-010075,KAR-0007,open,email,2026-03-21T18:27:23.882587Z
EV-00057282,CT-000440,KAR-0016,bounce,email,2026-04-02T13:33:07.871947Z
EV-00036570,CT-005731,KAR-0010,click,email,2026-03-23T14:48:14.527947Z
EV-00022908,CT-008298,KAR-0018,open,sms,2026-03-01T19:34:27.953109Z
EV-00061212,CT-011785,KAR-0006,open,email,2026-03-17T05:13:27.610693Z
EV-00026085,CT-011904,KAR-0011,complaint,email,2026-03-31T17:47:48.808015Z
EV-00029359,CT-007036,KAR-0009,bounce,email,2026-03-04T10:21:19.265511Z
EV-00065751,CT-004065,KAR-0013,unsubscribe,sms,2026-03-02T03:41:04.830617Z
EV-00016204,CT-009422,KAR-0007,bounce,sms,2026-03-11T10:24:24.487030Z
EV-00012603,CT-005476,KAR-0006,click,email,2026-03-05T23:56:45.826841Z
EV-00018989,CT-005770,KAR-0014,complaint,sms,2026-03-26T08:13:29.553209Z
EV-00052044,CT-007022,KAR-0003,unsubscribe,sms,2026-04-03T03:09:00.972066Z
EV-00058548,CT-000892,KAR-0002,bounce,sms,2026-03-31T05:18:21.625952Z
EV-00019172,CT-005716,KAR-0003,bounce,email,2026-03-24T15:29:35.743511Z
EV-00002911,CT-003298,KAR-0012,click,email,2026-03-09T06:50:08.591259Z
EV-00033716,CT-010642,KAR-0002,bounce,email,2026-03-17T01:52:09.904253Z
EV-00034714,CT-005569,KAR-0011,bounce,email,2026-03-25T01:31:05.750555Z
EV-00059627,CT-008760,KAR-0014,unsubscribe,sms,2026-03-17T03:44:18.624422Z
EV-00019186,CT-007121,KAR-0003,open,email,2026-03-31T04:58:37.758976Z
EV-00051273,CT-006885,KAR-0013,open,sms,2026-03-19T13:49:06.506084Z
EV-00065730,CT-002414,KAR-0017,click,email,2026-04-03T05:34:33.755753Z
EV-00011295,CT-007338,KAR-0007,unsubscribe,email,2026-03-11T14:30:12.635248Z
EV-00056450,CT-007617,KAR-0012,click,email,2026-03-23T00:37:34.380171Z
EV-00064736,CT-001191,KAR-0003,open,email,2026-03-31T11:26:32.890180Z
EV-00041161,CT-009964,KAR-0014,complaint,sms,2026-03-21T23:44:26.988446Z
EV-00030638,CT-006807,KAR-0009,complaint,sms,2026-03-28T12:35:18.796968Z
EV-00039375,CT-007904,KAR-0003,complaint,sms,2026-03-25T08:52:07.446389Z
EV-00014915,CT-001078,KAR-0011,bounce,email,2026-03-24T10:58:13.992667Z
EV-00005902,CT-006545,KAR-0007,open,email,2026-03-13T02:44:01.903663Z
EV-00041594,CT-006503,KAR-0004,click,sms,2026-04-02T02:09:17.080828Z
EV-00049186,CT-004488,KAR-0009,bounce,sms,2026-03-12T17:28:29.192907Z
EV-00010021,CT-004432,KAR-0013,complaint,email,2026-04-05T00:33:36.838510Z
EV-00046325,CT-002698,KAR-0002,click,sms,2026-03-24T01:37:15.992255Z
EV-00049861,CT-003095,KAR-0017,open,sms,2026-03-15T09:53:58.614899Z
EV-00023316,CT-001135,KAR-0014,bounce,sms,2026-03-03T08:23:36.926450Z
EV-00066803,CT-001730,KAR-0008,bounce,sms,2026-03-07T12:39:38.474248Z
EV-00002945,CT-003475,KAR-0003,bounce,email,2026-03-13T12:09:41.217298Z
EV-00017702,CT-001316,KAR-0017,open,email,2026-03-31T21:02:17.517093Z
EV-00017531,CT-005280,KAR-0017,bounce,email,2026-03-01T08:11:31.247891Z
EV-00046456,CT-002336,KAR-0006,click,sms,2026-03-27T19:13:52.581624Z
EV-00053241,CT-010686,KAR-0006,unsubscribe,sms,2026-03-23T17:44:28.181067Z
EV-00045837,CT-011116,KAR-0005,click,sms,2026-03-08T00:25:00.518632Z
EV-00035437,CT-010674,KAR-0014,complaint,sms,2026-03-22T19:44:07.149374Z
EV-00056658,CT-000478,KAR-0015,click,sms,2026-03-12T03:58:40.310066Z
EV-00028742,CT-011119,KAR-0008,bounce,email,2026-03-09T23:34:51.876836Z
EV-00023650,CT-010715,KAR-0001,open,email,2026-03-26T00:35:40.750725Z
EV-00030468,CT-002509,KAR-0003,open,email,2026-03-27T00:23:01.379883Z
EV-00036973,CT-009669,KAR-0016,complaint,sms,2026-03-31T01:18:47.604919Z
EV-00009855,CT-001172,KAR-0007,unsubscribe,email,2026-03-16T19:25:11.107515Z
EV-00033630,CT-009306,KAR-0011,complaint,email,2026-03-05T16:20:02.716458Z
EV-00061799,CT-001954,KAR-0012,unsubscribe,sms,2026-03-29T22:02:49.378208Z
EV-00026075,CT-007138,KAR-0007,unsubscribe,email,2026-03-16T08:57:29.809462Z
EV-00032825,CT-003350,KAR-0011,click,email,2026-03-30T14:43:29.581038Z
EV-00000981,CT-010596,KAR-0013,complaint,email,2026-04-02T04:58:10.201419Z
EV-00002020,CT-003417,KAR-0003,unsubscribe,email,2026-03-27T22:09:37.880682Z
EV-00001096,CT-007748,KAR-0015,unsubscribe,email,2026-03-24T19:51:21.449658Z
EV-00053652,CT-002698,KAR-0013,open,email,2026-03-03T11:54:00.067376Z
EV-00035185,CT-004551,KAR-0015,open,email,2026-03-22T09:51:31.642800Z
EV-00046826,CT-010818,KAR-0004,open,email,2026-03-26T19:17:05.632879Z
EV-00036020,CT-006102,KAR-0005,open,sms,2026-03-31T14:18:53.455656Z
EV-00062538,CT-006876,KAR-0012,bounce,sms,2026-03-19T17:35:05.276845Z
EV-00020597,CT-008024,KAR-0016,open,email,2026-03-24T09:00:33.162230Z
EV-00057285,CT-010369,KAR-0011,complaint,email,2026-03-07T13:16:59.499936Z
EV-00001261,CT-009284,KAR-0004,bounce,email,2026-03-28T14:58:25.666378Z
EV-00062422,CT-008386,KAR-0012,bounce,email,2026-03-11T16:47:36.010952Z
EV-00048490,CT-009826,KAR-0011,click,email,2026-03-11T12:17:32.975288Z
EV-00022194,CT-007376,KAR-0001,unsubscribe,email,2026-03-23T17:10:44.232056Z
EV-00068116,CT-000357,KAR-0017,click,email,2026-03-14T23:36:16.382595Z
EV-00034552,CT-009581,KAR-0014,unsubscribe,email,2026-03-15T09:45:50.706259Z
EV-00059276,CT-005972,KAR-0011,open,sms,2026-03-20T15:37:49.734335Z
EV-00024320,CT-000999,KAR-0012,click,sms,2026-04-02T07:27:54.586028Z
EV-00004052,CT-008339,KAR-0005,open,email,2026-03-06T14:47:20.937337Z
EV-00016156,CT-009187,KAR-0001,open,email,2026-03-11T01:34:54.888187Z
EV-00018327,CT-012171,KAR-0009,bounce,email,2026-03-05T08:25:33.995614Z
EV-00035132,CT-011429,KAR-0005,open,email,2026-03-28T03:11:03.284559Z
EV-00009646,CT-008133,KAR-0016,bounce,sms,2026-03-14T12:30:29.528601Z
EV-00062300,CT-011722,KAR-0001,click,email,2026-03-10T13:18:55.596988Z
EV-00035788,CT-000201,KAR-0005,complaint,email,2026-03-18T01:23:37.932000Z
EV-00041804,CT-006597,KAR-0015,unsubscribe,email,2026-03-30T22:56:18.539259Z
EV-00066165,CT-002169,KAR-0006,open,sms,2026-03-18T06:12:13.015852Z
EV-00013945,CT-003004,KAR-0006,click,email,2026-03-23T16:17:15.773154Z
EV-00011251,CT-005316,KAR-0017,bounce,sms,2026-04-04T03:19:15.595258Z
EV-00012848,CT-003871,KAR-0004,open,sms,2026-03-19T20:07:01.707191Z
EV-00042202,CT-005326,KAR-0003,open,sms,2026-03-05T00:49:17.932864Z
EV-00062370,CT-001537,KAR-0016,click,email,2026-03-04T09:28:27.944030Z
EV-00011852,CT-005912,KAR-0013,open,sms,2026-04-01T19:08:15.309894Z
EV-00023349,CT-003575,KAR-0009,bounce,sms,2026-03-12T21:49:37.345018Z
EV-00014248,CT-011328,KAR-0011,open,email,2026-03-17T00:42:44.681782Z
EV-00006295,CT-007162,KAR-0010,complaint,email,2026-03-27T19:50:43.567693Z
EV-00035870,CT-007963,KAR-0003,bounce,sms,2026-03-13T14:28:39.561441Z
EV-00003186,CT-004848,KAR-0004,unsubscribe,sms,2026-03-12T16:46:30.057840Z
EV-00030332,CT-007439,KAR-0017,complaint,sms,2026-03-13T06:02:56.119737Z
EV-00033600,CT-003331,KAR-0016,click,email,2026-03-19T22:21:03.035264Z
EV-00047536,CT-005496,KAR-0003,open,sms,2026-03-23T01:38:19.645673Z
EV-00023689,CT-000745,KAR-0002,bounce,email,2026-03-25T10:05:51.483934Z
EV-00014860,CT-008090,KAR-0018,complaint,sms,2026-03-19T17:58:26.998302Z
EV-00046143,CT-002372,KAR-0013,unsubscribe,sms,2026-03-15T01:36:17.471057Z
EV-00016906,CT-004231,KAR-0018,bounce,email,2026-03-08T05:24:06.514151Z
EV-00023948,CT-003772,KAR-0011,bounce,email,2026-03-22T15:24:01.454485Z
EV-00041816,CT-002797,KAR-0017,open,sms,2026-03-08T21:17:15.241792Z
EV-00026630,CT-000405,KAR-0017,open,email,2026-03-12T06:51:01.930940Z
EV-00023542,CT-006183,KAR-0015,open,sms,2026-03-11T04:16:04.786547Z
EV-00016229,CT-001306,KAR-0001,complaint,email,2026-03-05T14:51:03.857291Z
EV-00020659,CT-006860,KAR-0012,bounce,sms,2026-03-23T06:14:13.995081Z
EV-00020425,CT-011432,KAR-0008,unsubscribe,sms,2026-03-11T10:41:08.022283Z
EV-00035227,CT-009042,KAR-0012,complaint,sms,2026-04-01T16:56:09.768994Z
EV-00038538,CT-007057,KAR-0017,bounce,sms,2026-03-01T20:39:10.088598Z
EV-00016628,CT-007701,KAR-0001,open,email,2026-03-03T20:10:51.540829Z
EV-00041365,CT-005809,KAR-0006,bounce,email,2026-03-29T08:57:58.369109Z
EV-00015858,CT-011425,KAR-0004,complaint,email,2026-03-07T07:06:43.449617Z
EV-00030986,CT-001806,KAR-0010,click,email,2026-03-13T22:36:43.693825Z
EV-00023040,CT-006404,KAR-0017,click,email,2026-03-15T20:03:07.170991Z
EV-00011883,CT-004540,KAR-0003,bounce,sms,2026-03-23T02:08:16.409006Z
EV-00031434,CT-004615,KAR-0005,bounce,email,2026-03-21T03:45:47.798517Z
EV-00040932,CT-005212,KAR-0008,open,sms,2026-03-13T02:37:10.525615Z
EV-00054894,CT-003158,KAR-0013,click,sms,2026-03-10T19:20:12.560505Z
EV-00030042,CT-000371,KAR-0018,complaint,sms,2026-03-11T22:05:28.095303Z
EV-00031804,CT-009491,KAR-0017,bounce,sms,2026-03-22T04:25:24.787277Z
EV-00017133,CT-004892,KAR-0002,complaint,sms,2026-03-16T11:31:19.138383Z
EV-00001957,CT-006138,KAR-0006,click,sms,2026-03-05T13:52:51.916127Z
EV-00002739,CT-000322,KAR-0015,unsubscribe,email,2026-03-13T18:08:59.782037Z
EV-00000936,CT-002979,KAR-0016,open,email,2026-03-31T16:22:58.996433Z
EV-00053066,CT-009798,KAR-0012,bounce,email,2026-04-03T20:42:57.615153Z
EV-00007661,CT-011931,KAR-0004,complaint,sms,2026-03-19T19:56:58.212976Z
EV-00010351,CT-006951,KAR-0008,complaint,email,2026-03-14T23:14:03.266165Z
EV-00050460,CT-007308,KAR-0014,open,sms,2026-03-04T17:05:42.534071Z
EV-00034611,CT-001009,KAR-0002,complaint,sms,2026-03-06T07:27:06.375954Z
EV-00063888,CT-000896,KAR-0012,open,email,2026-03-02T05:53:55.368923Z
EV-00038251,CT-005647,KAR-0006,complaint,sms,2026-04-02T11:28:00.922242Z
EV-00061934,CT-000730,KAR-0007,click,email,2026-03-17T03:51:45.476796Z
EV-00051648,CT-000316,KAR-0006,click,sms,2026-03-11T10:50:49.192967Z
EV-00005485,CT-009902,KAR-0003,unsubscribe,sms,2026-04-01T20:02:32.714989Z
EV-00011926,CT-003978,KAR-0005,unsubscribe,sms,2026-03-06T13:10:01.707746Z
EV-00042339,CT-011237,KAR-0001,click,email,2026-03-16T19:57:53.268236Z
EV-00006716,CT-006155,KAR-0013,unsubscribe,sms,2026-03-03T14:31:43.915485Z
EV-00026058,CT-002951,KAR-0018,click,email,2026-03-19T20:34:17.010517Z
EV-00059116,CT-004287,KAR-0009,bounce,email,2026-03-12T23:34:11.174873Z
EV-00014903,CT-004276,KAR-0009,open,sms,2026-03-19T15:35:39.907495Z
EV-00021782,CT-000723,KAR-0005,open,sms,2026-03-17T12:32:00.682376Z
EV-00036374,CT-003279,KAR-0011,click,sms,2026-03-12T17:03:46.628324Z
EV-00035124,CT-000843,KAR-0006,click,email,2026-03-12T09:34:41.351307Z
EV-00034830,CT-001302,KAR-0008,complaint,sms,2026-03-08T18:48:06.599074Z
EV-00052690,CT-009752,KAR-0017,unsubscribe,sms,2026-03-30T09:13:06.032221Z
EV-00006572,CT-007214,KAR-0002,click,sms,2026-03-19T16:39:07.005661Z
EV-00008275,CT-004799,KAR-0005,click,sms,2026-03-27T06:13:47.567713Z
EV-00050065,CT-002212,KAR-0009,click,sms,2026-03-11T21:31:07.999225Z
EV-00037163,CT-000323,KAR-0004,click,email,2026-03-12T00:04:49.849995Z
EV-00041085,CT-001616,KAR-0009,open,email,2026-03-21T05:47:12.315028Z
EV-00036200,CT-004886,KAR-0002,open,sms,2026-03-21T20:16:38.050998Z
EV-00012887,CT-000175,KAR-0013,complaint,email,2026-03-30T15:49:21.268929Z
EV-00044331,CT-001529,KAR-0011,bounce,sms,2026-03-21T04:42:08.531558Z
EV-00010219,CT-006138,KAR-0014,open,sms,2026-03-04T03:38:04.171418Z
EV-00007507,CT-009779,KAR-0017,complaint,email,2026-03-04T05:43:49.457415Z
EV-00030739,CT-007152,KAR-0005,bounce,email,2026-03-11T07:10:23.439317Z
EV-00068107,CT-004359,KAR-0008,open,email,2026-03-27T14:48:26.843348Z
EV-00067721,CT-008444,KAR-0009,bounce,email,2026-03-31T10:26:47.017010Z
EV-00005224,CT-010724,KAR-0001,click,email,2026-03-26T15:21:31.676380Z
EV-00003944,CT-011651,KAR-0016,click,email,2026-03-21T08:05:13.018224Z
EV-00040584,CT-009430,KAR-0011,open,email,2026-03-21T20:48:13.081460Z
EV-00020768,CT-009973,KAR-0015,open,sms,2026-03-09T05:58:12.327499Z
EV-00061385,CT-004740,KAR-0017,bounce,sms,2026-03-05T00:31:31.717021Z
EV-00064174,CT-000863,KAR-0011,unsubscribe,sms,2026-04-04T12:51:19.790093Z
EV-00016095,CT-004539,KAR-0008,click,email,2026-03-10T07:48:29.016020Z
EV-00068978,CT-003332,KAR-0001,open,email,2026-03-15T06:57:20.444863Z
EV-00049216,CT-003602,KAR-0005,open,sms,2026-03-25T15:39:42.894639Z
EV-00015155,CT-001988,KAR-0014,open,email,2026-04-03T19:01:55.667159Z
EV-00042171,CT-003735,KAR-0013,unsubscribe,email,2026-03-07T16:50:37.049691Z
EV-00053784,CT-004046,KAR-0007,open,sms,2026-03-22T14:15:16.191332Z
EV-00006223,CT-005232,KAR-0007,unsubscribe,sms,2026-03-02T11:54:05.313343Z
EV-00027112,CT-006923,KAR-0012,unsubscribe,sms,2026-03-25T12:05:27.994147Z
EV-00042730,CT-007499,KAR-0017,complaint,email,2026-03-15T23:37:58.341381Z
EV-00015433,CT-004539,KAR-0016,bounce,email,2026-03-08T15:16:42.712470Z
EV-00055597,CT-002443,KAR-0007,bounce,sms,2026-03-08T06:19:44.474097Z
EV-00001356,CT-011032,KAR-0009,unsubscribe,sms,2026-03-19T11:05:58.045679Z
EV-00035520,CT-003048,KAR-0009,unsubscribe,sms,2026-04-01T01:08:07.877697Z
EV-00057524,CT-005649,KAR-0018,bounce,email,2026-04-04T14:35:22.189687Z
EV-00024832,CT-003011,KAR-0016,complaint,sms,2026-03-19T03:26:12.103209Z
EV-00001704,CT-011764,KAR-0009,click,email,2026-03-23T22:26:09.449690Z
EV-00066759,CT-005008,KAR-0017,open,email,2026-03-19T22:31:54.569670Z
EV-00068248,CT-003923,KAR-0015,bounce,email,2026-03-31T07:01:22.316637Z
EV-00053464,CT-010114,KAR-0006,open,email,2026-03-14T13:54:10.031315Z
EV-00066327,CT-003116,KAR-0017,complaint,email,2026-03-28T15:28:41.093026Z
EV-00000411,CT-003307,KAR-0002,bounce,sms,2026-03-13T11:48:37.011762Z
EV-00057620,CT-009896,KAR-0011,click,email,2026-04-03T09:04:19.282441Z
EV-00014524,CT-006767,KAR-0014,complaint,email,2026-03-01T12:35:35.314994Z
EV-00007131,CT-005798,KAR-0016,bounce,email,2026-03-22T04:51:52.772433Z
EV-00038961,CT-006337,KAR-0010,complaint,email,2026-04-01T03:13:23.078562Z
EV-00019831,CT-007666,KAR-0002,open,email,2026-03-07T10:23:14.765311Z
EV-00057074,CT-011214,KAR-0018,bounce,email,2026-03-22T23:07:02.976743Z
EV-00012095,CT-006818,KAR-0017,unsubscribe,sms,2026-03-31T07:42:56.450052Z
EV-00024488,CT-008848,KAR-0012,click,email,2026-03-05T10:48:50.521963Z
EV-00036695,CT-002057,KAR-0002,unsubscribe,email,2026-03-18T05:05:36.112008Z
EV-00026267,CT-009411,KAR-0018,bounce,email,2026-03-12T09:06:01.453790Z
EV-00028428,CT-010014,KAR-0005,click,sms,2026-04-02T08:38:02.242301Z
EV-00047305,CT-010326,KAR-0004,open,email,2026-03-28T07:08:34.991757Z
EV-00006092,CT-008950,KAR-0008,complaint,sms,2026-03-19T09:53:46.868877Z
EV-00055352,CT-008712,KAR-0016,open,sms,2026-03-10T20:22:59.998578Z
EV-00003624,CT-001476,KAR-0003,complaint,sms,2026-03-15T02:48:31.260272Z
EV-00009406,CT-008521,KAR-0013,bounce,sms,2026-03-19T20:29:48.523871Z
EV-00015603,CT-010808,KAR-0017,complaint,sms,2026-03-10T14:17:28.838374Z
EV-00018276,CT-008021,KAR-0003,bounce,email,2026-03-28T02:36:30.672021Z
EV-00051308,CT-004147,KAR-0016,unsubscribe,sms,2026-03-30T21:44:43.552580Z
EV-00000515,CT-005572,KAR-0001,unsubscribe,email,2026-03-30T16:08:47.924549Z
EV-00038088,CT-007734,KAR-0006,complaint,sms,2026-03-29T09:56:39.582525Z
EV-00036445,CT-008946,KAR-0006,unsubscribe,email,2026-03-19T08:25:28.803089Z
EV-00005121,CT-008791,KAR-0018,complaint,email,2026-03-18T22:12:46.085434Z
EV-00011202,CT-012208,KAR-0003,complaint,email,2026-03-07T17:48:21.882204Z
EV-00024566,CT-009660,KAR-0001,click,sms,2026-04-02T14:37:44.340468Z
EV-00068121,CT-010921,KAR-0008,open,sms,2026-04-03T07:38:57.806761Z
EV-00006133,CT-007494,KAR-0007,click,sms,2026-03-22T13:03:06.646105Z
EV-00039499,CT-008758,KAR-0015,open,email,2026-03-18T04:28:41.878710Z
EV-00001500,CT-003630,KAR-0002,unsubscribe,sms,2026-03-31T19:37:56.865103Z
EV-00066740,CT-003549,KAR-0005,unsubscribe,sms,2026-03-28T11:41:10.451382Z
EV-00023032,CT-008973,KAR-0009,bounce,email,2026-03-20T04:57:28.796569Z
EV-00047931,CT-001193,KAR-0008,open,email,2026-03-31T04:02:44.325953Z
EV-00003355,CT-000004,KAR-0017,open,sms,2026-03-09T05:22:09.754604Z
EV-00059354,CT-006317,KAR-0016,click,sms,2026-03-19T03:15:07.625762Z
EV-00016104,CT-007852,KAR-0001,click,sms,2026-04-04T22:35:38.032414Z
EV-00061309,CT-006377,KAR-0008,complaint,sms,2026-04-04T14:27:51.728900Z
EV-00038812,CT-002806,KAR-0004,complaint,email,2026-03-05T13:44:10.121064Z
EV-00052911,CT-004147,KAR-0001,unsubscribe,email,2026-03-20T12:13:36.985400Z
EV-00010080,CT-003019,KAR-0017,bounce,email,2026-03-20T01:22:31.747005Z
EV-00018744,CT-011302,KAR-0012,open,sms,2026-03-23T14:50:01.641841Z
EV-00010717,CT-001321,KAR-0004,complaint,sms,2026-04-02T03:10:14.825455Z
EV-00051875,CT-006206,KAR-0003,complaint,email,2026-03-31T12:16:25.271579Z
EV-00033687,CT-009399,KAR-0004,bounce,sms,2026-03-13T22:17:05.667585Z
EV-00044923,CT-002441,KAR-0006,click,email,2026-04-04T08:34:09.439157Z
EV-00000078,CT-001813,KAR-0008,complaint,email,2026-03-11T04:03:44.115026Z
EV-00035263,CT-002006,KAR-0013,unsubscribe,sms,2026-03-26T01:24:01.879481Z
EV-00000017,CT-004365,KAR-0006,click,email,2026-03-17T16:53:23.148338Z
EV-00013205,CT-011553,KAR-0002,bounce,email,2026-03-02T13:32:21.994469Z
EV-00054426,CT-000404,KAR-0007,bounce,sms,2026-03-30T02:11:49.305880Z
EV-00046530,CT-004900,KAR-0017,complaint,sms,2026-03-04T03:26:46.649955Z
EV-00039338,CT-001744,KAR-0008,bounce,email,2026-03-08T12:21:37.959325Z
EV-00057118,CT-003338,KAR-0018,unsubscribe,email,2026-03-29T07:24:29.155879Z
EV-00052789,CT-003975,KAR-0009,bounce,sms,2026-03-02T21:38:15.700680Z
EV-00049779,CT-011274,KAR-0014,click,sms,2026-03-07T17:07:52.032647Z
EV-00046926,CT-003347,KAR-0013,bounce,email,2026-03-28T22:28:24.819995Z
EV-00049404,CT-007491,KAR-0013,open,email,2026-04-03T23:12:55.146819Z
EV-00030284,CT-000178,KAR-0017,click,sms,2026-03-31T20:27:36.247906Z
EV-00027383,CT-002752,KAR-0012,bounce,email,2026-03-05T13:29:17.798585Z
EV-00018611,CT-008780,KAR-0013,click,email,2026-03-15T13:00:37.838571Z
EV-00031687,CT-000803,KAR-0008,bounce,email,2026-03-30T17:36:19.776213Z
EV-00010539,CT-003718,KAR-0003,bounce,email,2026-04-03T00:00:48.813821Z
EV-00025989,CT-005214,KAR-0010,click,sms,2026-03-20T13:09:39.043444Z
EV-00036231,CT-005599,KAR-0009,click,sms,2026-03-17T21:45:54.114457Z
EV-00012198,CT-000268,KAR-0018,bounce,sms,2026-03-18T15:30:57.011033Z
EV-00048594,CT-009003,KAR-0015,bounce,email,2026-03-28T23:29:51.341797Z
EV-00058293,CT-004243,KAR-0018,open,sms,2026-04-03T10:34:48.554698Z
EV-00018223,CT-011884,KAR-0014,click,email,2026-04-02T04:09:46.887263Z
EV-00042642,CT-000653,KAR-0003,click,email,2026-03-26T19:14:01.909007Z
EV-00034823,CT-008504,KAR-0016,open,email,2026-03-24T14:40:40.800742Z
EV-00015821,CT-004042,KAR-0008,open,email,2026-03-22T05:57:41.057506Z
EV-00050126,CT-012392,KAR-0007,complaint,sms,2026-03-06T19:39:57.804732Z
EV-00041074,CT-008203,KAR-0009,bounce,sms,2026-03-18T06:01:05.882029Z
EV-00059756,CT-000887,KAR-0016,open,sms,2026-03-02T17:24:17.539391Z
EV-00028006,CT-003606,KAR-0013,click,sms,2026-03-21T21:33:52.539762Z
EV-00010214,CT-011175,KAR-0017,complaint,email,2026-04-02T04:08:40.652387Z
EV-00050241,CT-003077,KAR-0014,click,sms,2026-03-16T20:16:09.885667Z
EV-00032004,CT-006520,KAR-0007,unsubscribe,email,2026-03-17T04:46:34.580091Z
EV-00053119,CT-012062,KAR-0010,unsubscribe,sms,2026-03-21T01:44:40.794184Z
EV-00017447,CT-008238,KAR-0005,bounce,sms,2026-03-09T06:27:22.361029Z
EV-00006550,CT-005084,KAR-0010,complaint,email,2026-03-26T10:57:56.542319Z
EV-00013508,CT-008739,KAR-0013,complaint,email,2026-03-30T23:56:18.050989Z
EV-00032516,CT-001465,KAR-0009,open,email,2026-03-27T01:30:21.317805Z
EV-00045784,CT-005528,KAR-0005,click,email,2026-03-25T02:44:55.349958Z
EV-00051424,CT-005660,KAR-0016,complaint,email,2026-03-23T21:52:06.272496Z
EV-00010923,CT-007912,KAR-0002,unsubscribe,sms,2026-03-08T05:29:02.857096Z
EV-00004319,CT-001571,KAR-0007,unsubscribe,email,2026-03-26T09:29:05.879161Z
EV-00068578,CT-005648,KAR-0009,click,email,2026-03-13T20:48:06.072207Z
EV-00000307,CT-002249,KAR-0005,open,sms,2026-03-14T06:51:56.496762Z
EV-00068298,CT-009740,KAR-0007,bounce,email,2026-03-27T07:21:55.822471Z
EV-00024237,CT-002531,KAR-0017,unsubscribe,email,2026-03-23T06:57:05.105124Z
EV-00037460,CT-010272,KAR-0002,open,sms,2026-03-10T08:05:19.104522Z
EV-00028538,CT-006674,KAR-0017,bounce,sms,2026-04-02T11:39:40.012585Z
EV-00051662,CT-011505,KAR-0015,unsubscribe,sms,2026-03-15T08:07:20.916668Z
EV-00059149,CT-008070,KAR-0013,complaint,email,2026-03-13T09:22:48.991357Z
EV-00063674,CT-009704,KAR-0007,complaint,email,2026-03-05T14:09:38.854306Z
EV-00055835,CT-006627,KAR-0008,unsubscribe,email,2026-03-29T21:37:47.620533Z
EV-00039336,CT-005426,KAR-0002,bounce,email,2026-03-19T17:18:42.455748Z
EV-00037363,CT-003276,KAR-0001,unsubscribe,sms,2026-03-30T17:33:55.400595Z
EV-00068393,CT-009672,KAR-0008,open,email,2026-04-02T16:03:37.179594Z
EV-00016544,CT-006338,KAR-0007,unsubscribe,sms,2026-03-29T13:00:51.791795Z
EV-00025083,CT-004569,KAR-0015,click,sms,2026-03-24T03:38:55.971996Z
EV-00058803,CT-010897,KAR-0017,unsubscribe,email,2026-03-24T21:18:07.788971Z
EV-00029763,CT-000432,KAR-0008,unsubscribe,sms,2026-03-18T10:31:27.215818Z
EV-00010192,CT-005028,KAR-0005,bounce,email,2026-03-20T19:59:00.771621Z
EV-00024628,CT-006352,KAR-0015,open,sms,2026-03-04T15:55:25.909709Z
EV-00036466,CT-003335,KAR-0014,click,email,2026-03-18T03:16:39.747356Z
EV-00049792,CT-011704,KAR-0018,unsubscribe,sms,2026-03-08T21:29:16.813174Z
EV-00067501,CT-004363,KAR-0003,complaint,sms,2026-04-02T14:14:22.847998Z
EV-00033203,CT-001268,KAR-0004,complaint,sms,2026-03-29T21:12:57.389739Z
EV-00043805,CT-004872,KAR-0015,complaint,email,2026-03-13T08:34:19.789490Z
EV-00013517,CT-003288,KAR-0011,bounce,email,2026-03-18T18:28:29.541927Z
EV-00027717,CT-007228,KAR-0007,click,email,2026-03-11T14:03:54.326603Z
EV-00033208,CT-002663,KAR-0009,open,email,2026-03-05T16:05:29.764458Z
EV-00020356,CT-008494,KAR-0008,bounce,email,2026-03-22T21:02:55.978534Z
EV-00029259,CT-001316,KAR-0009,click,email,2026-04-04T17:22:29.541350Z
EV-00026952,CT-009148,KAR-0004,unsubscribe,sms,2026-03-21T04:53:16.244712Z
EV-00043648,CT-008195,KAR-0011,complaint,email,2026-03-18T21:07:55.672167Z
EV-00044239,CT-006476,KAR-0018,bounce,sms,2026-03-12T03:48:03.474991Z
EV-00061608,CT-004872,KAR-0007,click,sms,2026-03-02T08:53:47.586263Z
EV-00000113,CT-002270,KAR-0005,complaint,email,2026-03-05T21:20:40.395276Z
EV-00041150,CT-009166,KAR-0017,click,email,2026-03-05T17:40:42.593299Z
EV-00060332,CT-003702,KAR-0006,complaint,email,2026-03-23T07:19:35.285558Z
EV-00025809,CT-011664,KAR-0011,unsubscribe,email,2026-03-25T05:26:05.869450Z
EV-00007718,CT-004883,KAR-0018,complaint,sms,2026-04-02T14:13:56.891987Z
